Company,Name,Email,Phone,Address,City,State,Postal Code,Country,Customer Group ID,Vat No,CF 1,CF 2,CF 3,CF 4,CF 5,CF 6
CUS01562,CUS01562,,,,,,,,3,,,,,,,
CUS01563,CUS01563,,,,,,,,3,,,,,,,
CUS01564,CUS01564,,,,,,,,3,,,,,,,
CUS01565,CUS01565,,,,,,,,3,,,,,,,
CUS01566,CUS01566,,,,,,,,3,,,,,,,
CUS01567,CUS01567,,,,,,,,3,,,,,,,
CUS01568,CUS01568,,,,,,,,3,,,,,,,
CUS01569,CUS01569,,,,,,,,3,,,,,,,
CUS01570,CUS01570,,,,,,,,3,,,,,,,
CUS01571,CUS01571,,,,,,,,3,,,,,,,
CUS01572,CUS01572,,,,,,,,3,,,,,,,
CUS01573,CUS01573,,,,,,,,3,,,,,,,
CUS01574,CUS01574,,,,,,,,3,,,,,,,
CUS01575,CUS01575,,,,,,,,3,,,,,,,
CUS01576,CUS01576,,,,,,,,3,,,,,,,
CUS01577,CUS01577,,,,,,,,3,,,,,,,
CUS01578,CUS01578,,,,,,,,3,,,,,,,
CUS01579,CUS01579,,,,,,,,3,,,,,,,
CUS01580,CUS01580,,,,,,,,3,,,,,,,
CUS01581,CUS01581,,,,,,,,3,,,,,,,
CUS01582,CUS01582,,,,,,,,3,,,,,,,
CUS01583,CUS01583,,,,,,,,3,,,,,,,
CUS01584,CUS01584,,,,,,,,3,,,,,,,
CUS01585,CUS01585,,,,,,,,3,,,,,,,
CUS01586,CUS01586,,,,,,,,3,,,,,,,
CUS01587,CUS01587,,,,,,,,3,,,,,,,
CUS01588,CUS01588,,,,,,,,3,,,,,,,
CUS01589,CUS01589,,,,,,,,3,,,,,,,
CUS01590,CUS01590,,,,,,,,3,,,,,,,
CUS01591,CUS01591,,,,,,,,3,,,,,,,
CUS01592,CUS01592,,,,,,,,3,,,,,,,
CUS01593,CUS01593,,,,,,,,3,,,,,,,
CUS01594,CUS01594,,,,,,,,3,,,,,,,
CUS01595,CUS01595,,,,,,,,3,,,,,,,
CUS01596,CUS01596,,,,,,,,3,,,,,,,
CUS01597,CUS01597,,,,,,,,3,,,,,,,
CUS01598,CUS01598,,,,,,,,3,,,,,,,
CUS01599,CUS01599,,,,,,,,3,,,,,,,
CUS01600,CUS01600,,,,,,,,3,,,,,,,
CUS01601,CUS01601,,,,,,,,3,,,,,,,
CUS01602,CUS01602,,,,,,,,3,,,,,,,
CUS01603,CUS01603,,,,,,,,3,,,,,,,
CUS01604,CUS01604,,,,,,,,3,,,,,,,
CUS01605,CUS01605,,,,,,,,3,,,,,,,
CUS01606,CUS01606,,,,,,,,3,,,,,,,
CUS01607,CUS01607,,,,,,,,3,,,,,,,
CUS01608,CUS01608,,,,,,,,3,,,,,,,
CUS01609,CUS01609,,,,,,,,3,,,,,,,
CUS01610,CUS01610,,,,,,,,3,,,,,,,
CUS01611,CUS01611,,,,,,,,3,,,,,,,
CUS01612,CUS01612,,,,,,,,3,,,,,,,
CUS01613,CUS01613,,,,,,,,3,,,,,,,
CUS01614,CUS01614,,,,,,,,3,,,,,,,
CUS01615,CUS01615,,,,,,,,3,,,,,,,
CUS01616,CUS01616,,,,,,,,3,,,,,,,
CUS01617,CUS01617,,,,,,,,3,,,,,,,
CUS01618,CUS01618,,,,,,,,3,,,,,,,
CUS01619,CUS01619,,,,,,,,3,,,,,,,
CUS01620,CUS01620,,,,,,,,3,,,,,,,
CUS01621,CUS01621,,,,,,,,3,,,,,,,
CUS01622,CUS01622,,,,,,,,3,,,,,,,
CUS01623,CUS01623,,,,,,,,3,,,,,,,
CUS01624,CUS01624,,,,,,,,3,,,,,,,
CUS01625,CUS01625,,,,,,,,3,,,,,,,
CUS01626,CUS01626,,,,,,,,3,,,,,,,
CUS01627,CUS01627,,,,,,,,3,,,,,,,
CUS01628,CUS01628,,,,,,,,3,,,,,,,
CUS01629,CUS01629,,,,,,,,3,,,,,,,
CUS01630,CUS01630,,,,,,,,3,,,,,,,
CUS01631,CUS01631,,,,,,,,3,,,,,,,
CUS01632,CUS01632,,,,,,,,3,,,,,,,
CUS01633,CUS01633,,,,,,,,3,,,,,,,
CUS01634,CUS01634,,,,,,,,3,,,,,,,
CUS01635,CUS01635,,,,,,,,3,,,,,,,
CUS01636,CUS01636,,,,,,,,3,,,,,,,
CUS01637,CUS01637,,,,,,,,3,,,,,,,
CUS01638,CUS01638,,,,,,,,3,,,,,,,
CUS01639,CUS01639,,,,,,,,3,,,,,,,
CUS01640,CUS01640,,,,,,,,3,,,,,,,
CUS01641,CUS01641,,,,,,,,3,,,,,,,
CUS01642,CUS01642,,,,,,,,3,,,,,,,
CUS01643,CUS01643,,,,,,,,3,,,,,,,
CUS01644,CUS01644,,,,,,,,3,,,,,,,
CUS01645,CUS01645,,,,,,,,3,,,,,,,
CUS01646,CUS01646,,,,,,,,3,,,,,,,
CUS01647,CUS01647,,,,,,,,3,,,,,,,
CUS01648,CUS01648,,,,,,,,3,,,,,,,
CUS01649,CUS01649,,,,,,,,3,,,,,,,
CUS01650,CUS01650,,,,,,,,3,,,,,,,
CUS01651,CUS01651,,,,,,,,3,,,,,,,
CUS01652,CUS01652,,,,,,,,3,,,,,,,
CUS01653,CUS01653,,,,,,,,3,,,,,,,
CUS01654,CUS01654,,,,,,,,3,,,,,,,
CUS01655,CUS01655,,,,,,,,3,,,,,,,
CUS01656,CUS01656,,,,,,,,3,,,,,,,
CUS01657,CUS01657,,,,,,,,3,,,,,,,
CUS01658,CUS01658,,,,,,,,3,,,,,,,
CUS01659,CUS01659,,,,,,,,3,,,,,,,
CUS01660,CUS01660,,,,,,,,3,,,,,,,
CUS01661,CUS01661,,,,,,,,3,,,,,,,
CUS01662,CUS01662,,,,,,,,3,,,,,,,
CUS01663,CUS01663,,,,,,,,3,,,,,,,
CUS01664,CUS01664,,,,,,,,3,,,,,,,
CUS01665,CUS01665,,,,,,,,3,,,,,,,
CUS01666,CUS01666,,,,,,,,3,,,,,,,
CUS01667,CUS01667,,,,,,,,3,,,,,,,
CUS01668,CUS01668,,,,,,,,3,,,,,,,
CUS01669,CUS01669,,,,,,,,3,,,,,,,
CUS01670,CUS01670,,,,,,,,3,,,,,,,
CUS01671,CUS01671,,,,,,,,3,,,,,,,
CUS01672,CUS01672,,,,,,,,3,,,,,,,
CUS01673,CUS01673,,,,,,,,3,,,,,,,
CUS01674,CUS01674,,,,,,,,3,,,,,,,
CUS01675,CUS01675,,,,,,,,3,,,,,,,
CUS01676,CUS01676,,,,,,,,3,,,,,,,
CUS01677,CUS01677,,,,,,,,3,,,,,,,
CUS01678,CUS01678,,,,,,,,3,,,,,,,
CUS01679,CUS01679,,,,,,,,3,,,,,,,
CUS01680,CUS01680,,,,,,,,3,,,,,,,
CUS01681,CUS01681,,,,,,,,3,,,,,,,
CUS01682,CUS01682,,,,,,,,3,,,,,,,
CUS01683,CUS01683,,,,,,,,3,,,,,,,
CUS01684,CUS01684,,,,,,,,3,,,,,,,
CUS01685,CUS01685,,,,,,,,3,,,,,,,
CUS01686,CUS01686,,,,,,,,3,,,,,,,
CUS01687,CUS01687,,,,,,,,3,,,,,,,
CUS01688,CUS01688,,,,,,,,3,,,,,,,
CUS01689,CUS01689,,,,,,,,3,,,,,,,
CUS01690,CUS01690,,,,,,,,3,,,,,,,
CUS01691,CUS01691,,,,,,,,3,,,,,,,
CUS01692,CUS01692,,,,,,,,3,,,,,,,
CUS01693,CUS01693,,,,,,,,3,,,,,,,
CUS01694,CUS01694,,,,,,,,3,,,,,,,
CUS01695,CUS01695,,,,,,,,3,,,,,,,
CUS01696,CUS01696,,,,,,,,3,,,,,,,
CUS01697,CUS01697,,,,,,,,3,,,,,,,
CUS01698,CUS01698,,,,,,,,3,,,,,,,
CUS01699,CUS01699,,,,,,,,3,,,,,,,
CUS01700,CUS01700,,,,,,,,3,,,,,,,
CUS01701,CUS01701,,,,,,,,3,,,,,,,
CUS01702,CUS01702,,,,,,,,3,,,,,,,
CUS01703,CUS01703,,,,,,,,3,,,,,,,
CUS01704,CUS01704,,,,,,,,3,,,,,,,
CUS01705,CUS01705,,,,,,,,3,,,,,,,
CUS01706,CUS01706,,,,,,,,3,,,,,,,
CUS01707,CUS01707,,,,,,,,3,,,,,,,
CUS01708,CUS01708,,,,,,,,3,,,,,,,
CUS01709,CUS01709,,,,,,,,3,,,,,,,
CUS01710,CUS01710,,,,,,,,3,,,,,,,
CUS01711,CUS01711,,,,,,,,3,,,,,,,
CUS01712,CUS01712,,,,,,,,3,,,,,,,
CUS01713,CUS01713,,,,,,,,3,,,,,,,
CUS01714,CUS01714,,,,,,,,3,,,,,,,
CUS01715,CUS01715,,,,,,,,3,,,,,,,
CUS01716,CUS01716,,,,,,,,3,,,,,,,
CUS01717,CUS01717,,,,,,,,3,,,,,,,
CUS01718,CUS01718,,,,,,,,3,,,,,,,
CUS01719,CUS01719,,,,,,,,3,,,,,,,
CUS01720,CUS01720,,,,,,,,3,,,,,,,
CUS01721,CUS01721,,,,,,,,3,,,,,,,
CUS01722,CUS01722,,,,,,,,3,,,,,,,
CUS01723,CUS01723,,,,,,,,3,,,,,,,
CUS01724,CUS01724,,,,,,,,3,,,,,,,
CUS01725,CUS01725,,,,,,,,3,,,,,,,
CUS01726,CUS01726,,,,,,,,3,,,,,,,
CUS01727,CUS01727,,,,,,,,3,,,,,,,
CUS01728,CUS01728,,,,,,,,3,,,,,,,
CUS01729,CUS01729,,,,,,,,3,,,,,,,
CUS01730,CUS01730,,,,,,,,3,,,,,,,
CUS01731,CUS01731,,,,,,,,3,,,,,,,
CUS01732,CUS01732,,,,,,,,3,,,,,,,
CUS01733,CUS01733,,,,,,,,3,,,,,,,
CUS01734,CUS01734,,,,,,,,3,,,,,,,
CUS01735,CUS01735,,,,,,,,3,,,,,,,
CUS01736,CUS01736,,,,,,,,3,,,,,,,
CUS01737,CUS01737,,,,,,,,3,,,,,,,
CUS01738,CUS01738,,,,,,,,3,,,,,,,
CUS01739,CUS01739,,,,,,,,3,,,,,,,
CUS01740,CUS01740,,,,,,,,3,,,,,,,
CUS01741,CUS01741,,,,,,,,3,,,,,,,
CUS01742,CUS01742,,,,,,,,3,,,,,,,
CUS01743,CUS01743,,,,,,,,3,,,,,,,
CUS01744,CUS01744,,,,,,,,3,,,,,,,
CUS01745,CUS01745,,,,,,,,3,,,,,,,
CUS01746,CUS01746,,,,,,,,3,,,,,,,
CUS01747,CUS01747,,,,,,,,3,,,,,,,
CUS01748,CUS01748,,,,,,,,3,,,,,,,
CUS01749,CUS01749,,,,,,,,3,,,,,,,
CUS01750,CUS01750,,,,,,,,3,,,,,,,
CUS01751,CUS01751,,,,,,,,3,,,,,,,
CUS01752,CUS01752,,,,,,,,3,,,,,,,
CUS01753,CUS01753,,,,,,,,3,,,,,,,
CUS01754,CUS01754,,,,,,,,3,,,,,,,
CUS01755,CUS01755,,,,,,,,3,,,,,,,
CUS01756,CUS01756,,,,,,,,3,,,,,,,
CUS01757,CUS01757,,,,,,,,3,,,,,,,
CUS01758,CUS01758,,,,,,,,3,,,,,,,
CUS01759,CUS01759,,,,,,,,3,,,,,,,
CUS01760,CUS01760,,,,,,,,3,,,,,,,
CUS01761,CUS01761,,,,,,,,3,,,,,,,
CUS01762,CUS01762,,,,,,,,3,,,,,,,
CUS01763,CUS01763,,,,,,,,3,,,,,,,
CUS01764,CUS01764,,,,,,,,3,,,,,,,
CUS01765,CUS01765,,,,,,,,3,,,,,,,
CUS01766,CUS01766,,,,,,,,3,,,,,,,
CUS01767,CUS01767,,,,,,,,3,,,,,,,
CUS01768,CUS01768,,,,,,,,3,,,,,,,
CUS01769,CUS01769,,,,,,,,3,,,,,,,
CUS01770,CUS01770,,,,,,,,3,,,,,,,
CUS01771,CUS01771,,,,,,,,3,,,,,,,
CUS01772,CUS01772,,,,,,,,3,,,,,,,
CUS01773,CUS01773,,,,,,,,3,,,,,,,
CUS01774,CUS01774,,,,,,,,3,,,,,,,
CUS01775,CUS01775,,,,,,,,3,,,,,,,
CUS01776,CUS01776,,,,,,,,3,,,,,,,
CUS01777,CUS01777,,,,,,,,3,,,,,,,
CUS01778,CUS01778,,,,,,,,3,,,,,,,
CUS01779,CUS01779,,,,,,,,3,,,,,,,
CUS01780,CUS01780,,,,,,,,3,,,,,,,
CUS01781,CUS01781,,,,,,,,3,,,,,,,
CUS01782,CUS01782,,,,,,,,3,,,,,,,
CUS01783,CUS01783,,,,,,,,3,,,,,,,
CUS01784,CUS01784,,,,,,,,3,,,,,,,
CUS01785,CUS01785,,,,,,,,3,,,,,,,
CUS01786,CUS01786,,,,,,,,3,,,,,,,
CUS01787,CUS01787,,,,,,,,3,,,,,,,
CUS01788,CUS01788,,,,,,,,3,,,,,,,
CUS01789,CUS01789,,,,,,,,3,,,,,,,
CUS01790,CUS01790,,,,,,,,3,,,,,,,
CUS01791,CUS01791,,,,,,,,3,,,,,,,
CUS01792,CUS01792,,,,,,,,3,,,,,,,
CUS01793,CUS01793,,,,,,,,3,,,,,,,
CUS01794,CUS01794,,,,,,,,3,,,,,,,
CUS01795,CUS01795,,,,,,,,3,,,,,,,
CUS01796,CUS01796,,,,,,,,3,,,,,,,
CUS01797,CUS01797,,,,,,,,3,,,,,,,
CUS01798,CUS01798,,,,,,,,3,,,,,,,
CUS01799,CUS01799,,,,,,,,3,,,,,,,
CUS01800,CUS01800,,,,,,,,3,,,,,,,
CUS01801,CUS01801,,,,,,,,3,,,,,,,
CUS01802,CUS01802,,,,,,,,3,,,,,,,
CUS01803,CUS01803,,,,,,,,3,,,,,,,
CUS01804,CUS01804,,,,,,,,3,,,,,,,
CUS01805,CUS01805,,,,,,,,3,,,,,,,
CUS01806,CUS01806,,,,,,,,3,,,,,,,
CUS01807,CUS01807,,,,,,,,3,,,,,,,
CUS01808,CUS01808,,,,,,,,3,,,,,,,
CUS01809,CUS01809,,,,,,,,3,,,,,,,
CUS01810,CUS01810,,,,,,,,3,,,,,,,
CUS01811,CUS01811,,,,,,,,3,,,,,,,
CUS01812,CUS01812,,,,,,,,3,,,,,,,
CUS01813,CUS01813,,,,,,,,3,,,,,,,
CUS01814,CUS01814,,,,,,,,3,,,,,,,
CUS01815,CUS01815,,,,,,,,3,,,,,,,
CUS01816,CUS01816,,,,,,,,3,,,,,,,
CUS01817,CUS01817,,,,,,,,3,,,,,,,
CUS01818,CUS01818,,,,,,,,3,,,,,,,
CUS01819,CUS01819,,,,,,,,3,,,,,,,
CUS01820,CUS01820,,,,,,,,3,,,,,,,
CUS01821,CUS01821,,,,,,,,3,,,,,,,
CUS01822,CUS01822,,,,,,,,3,,,,,,,
CUS01823,CUS01823,,,,,,,,3,,,,,,,
CUS01824,CUS01824,,,,,,,,3,,,,,,,
CUS01825,CUS01825,,,,,,,,3,,,,,,,
CUS01826,CUS01826,,,,,,,,3,,,,,,,
CUS01827,CUS01827,,,,,,,,3,,,,,,,
CUS01828,CUS01828,,,,,,,,3,,,,,,,
CUS01829,CUS01829,,,,,,,,3,,,,,,,
CUS01830,CUS01830,,,,,,,,3,,,,,,,
CUS01831,CUS01831,,,,,,,,3,,,,,,,
CUS01832,CUS01832,,,,,,,,3,,,,,,,
CUS01833,CUS01833,,,,,,,,3,,,,,,,
CUS01834,CUS01834,,,,,,,,3,,,,,,,
CUS01835,CUS01835,,,,,,,,3,,,,,,,
CUS01836,CUS01836,,,,,,,,3,,,,,,,
CUS01837,CUS01837,,,,,,,,3,,,,,,,
CUS01838,CUS01838,,,,,,,,3,,,,,,,
CUS01839,CUS01839,,,,,,,,3,,,,,,,
CUS01840,CUS01840,,,,,,,,3,,,,,,,
CUS01841,CUS01841,,,,,,,,3,,,,,,,
CUS01842,CUS01842,,,,,,,,3,,,,,,,
CUS01843,CUS01843,,,,,,,,3,,,,,,,
CUS01844,CUS01844,,,,,,,,3,,,,,,,
CUS01845,CUS01845,,,,,,,,3,,,,,,,
CUS01846,CUS01846,,,,,,,,3,,,,,,,
CUS01847,CUS01847,,,,,,,,3,,,,,,,
CUS01848,CUS01848,,,,,,,,3,,,,,,,
CUS01849,CUS01849,,,,,,,,3,,,,,,,
CUS01850,CUS01850,,,,,,,,3,,,,,,,
CUS01851,CUS01851,,,,,,,,3,,,,,,,
CUS01852,CUS01852,,,,,,,,3,,,,,,,
CUS01853,CUS01853,,,,,,,,3,,,,,,,
CUS01854,CUS01854,,,,,,,,3,,,,,,,
CUS01855,CUS01855,,,,,,,,3,,,,,,,
CUS01856,CUS01856,,,,,,,,3,,,,,,,
CUS01857,CUS01857,,,,,,,,3,,,,,,,
CUS01858,CUS01858,,,,,,,,3,,,,,,,
CUS01859,CUS01859,,,,,,,,3,,,,,,,
CUS01860,CUS01860,,,,,,,,3,,,,,,,
CUS01861,CUS01861,,,,,,,,3,,,,,,,
CUS01862,CUS01862,,,,,,,,3,,,,,,,
CUS01863,CUS01863,,,,,,,,3,,,,,,,
CUS01864,CUS01864,,,,,,,,3,,,,,,,
CUS01865,CUS01865,,,,,,,,3,,,,,,,
CUS01866,CUS01866,,,,,,,,3,,,,,,,
CUS01867,CUS01867,,,,,,,,3,,,,,,,
CUS01868,CUS01868,,,,,,,,3,,,,,,,
CUS01869,CUS01869,,,,,,,,3,,,,,,,
CUS01870,CUS01870,,,,,,,,3,,,,,,,
CUS01871,CUS01871,,,,,,,,3,,,,,,,
CUS01872,CUS01872,,,,,,,,3,,,,,,,
CUS01873,CUS01873,,,,,,,,3,,,,,,,
CUS01874,CUS01874,,,,,,,,3,,,,,,,
CUS01875,CUS01875,,,,,,,,3,,,,,,,
CUS01876,CUS01876,,,,,,,,3,,,,,,,
CUS01877,CUS01877,,,,,,,,3,,,,,,,
CUS01878,CUS01878,,,,,,,,3,,,,,,,
CUS01879,CUS01879,,,,,,,,3,,,,,,,
CUS01880,CUS01880,,,,,,,,3,,,,,,,
CUS01881,CUS01881,,,,,,,,3,,,,,,,
CUS01882,CUS01882,,,,,,,,3,,,,,,,
CUS01883,CUS01883,,,,,,,,3,,,,,,,
CUS01884,CUS01884,,,,,,,,3,,,,,,,
CUS01885,CUS01885,,,,,,,,3,,,,,,,
CUS01886,CUS01886,,,,,,,,3,,,,,,,
CUS01887,CUS01887,,,,,,,,3,,,,,,,
CUS01888,CUS01888,,,,,,,,3,,,,,,,
CUS01889,CUS01889,,,,,,,,3,,,,,,,
CUS01890,CUS01890,,,,,,,,3,,,,,,,
CUS01891,CUS01891,,,,,,,,3,,,,,,,
CUS01892,CUS01892,,,,,,,,3,,,,,,,
CUS01893,CUS01893,,,,,,,,3,,,,,,,
CUS01894,CUS01894,,,,,,,,3,,,,,,,
CUS01895,CUS01895,,,,,,,,3,,,,,,,
CUS01896,CUS01896,,,,,,,,3,,,,,,,
CUS01897,CUS01897,,,,,,,,3,,,,,,,
CUS01898,CUS01898,,,,,,,,3,,,,,,,
CUS01899,CUS01899,,,,,,,,3,,,,,,,
CUS01900,CUS01900,,,,,,,,3,,,,,,,
CUS01901,CUS01901,,,,,,,,3,,,,,,,
CUS01902,CUS01902,,,,,,,,3,,,,,,,
CUS01903,CUS01903,,,,,,,,3,,,,,,,
CUS01904,CUS01904,,,,,,,,3,,,,,,,
CUS01905,CUS01905,,,,,,,,3,,,,,,,
CUS01906,CUS01906,,,,,,,,3,,,,,,,
CUS01907,CUS01907,,,,,,,,3,,,,,,,
CUS01908,CUS01908,,,,,,,,3,,,,,,,
CUS01909,CUS01909,,,,,,,,3,,,,,,,
CUS01910,CUS01910,,,,,,,,3,,,,,,,
CUS01911,CUS01911,,,,,,,,3,,,,,,,
CUS01912,CUS01912,,,,,,,,3,,,,,,,
CUS01913,CUS01913,,,,,,,,3,,,,,,,
CUS01914,CUS01914,,,,,,,,3,,,,,,,
CUS01915,CUS01915,,,,,,,,3,,,,,,,
CUS01916,CUS01916,,,,,,,,3,,,,,,,
CUS01917,CUS01917,,,,,,,,3,,,,,,,
CUS01918,CUS01918,,,,,,,,3,,,,,,,
CUS01919,CUS01919,,,,,,,,3,,,,,,,
CUS01920,CUS01920,,,,,,,,3,,,,,,,
CUS01921,CUS01921,,,,,,,,3,,,,,,,
CUS01922,CUS01922,,,,,,,,3,,,,,,,
CUS01923,CUS01923,,,,,,,,3,,,,,,,
CUS01924,CUS01924,,,,,,,,3,,,,,,,
CUS01925,CUS01925,,,,,,,,3,,,,,,,
CUS01926,CUS01926,,,,,,,,3,,,,,,,
CUS01927,CUS01927,,,,,,,,3,,,,,,,
CUS01928,CUS01928,,,,,,,,3,,,,,,,
CUS01929,CUS01929,,,,,,,,3,,,,,,,
CUS01930,CUS01930,,,,,,,,3,,,,,,,
CUS01931,CUS01931,,,,,,,,3,,,,,,,
CUS01932,CUS01932,,,,,,,,3,,,,,,,
CUS01933,CUS01933,,,,,,,,3,,,,,,,
CUS01934,CUS01934,,,,,,,,3,,,,,,,
CUS01935,CUS01935,,,,,,,,3,,,,,,,
CUS01936,CUS01936,,,,,,,,3,,,,,,,
CUS01937,CUS01937,,,,,,,,3,,,,,,,
CUS01938,CUS01938,,,,,,,,3,,,,,,,
CUS01939,CUS01939,,,,,,,,3,,,,,,,
CUS01940,CUS01940,,,,,,,,3,,,,,,,
CUS01941,CUS01941,,,,,,,,3,,,,,,,
CUS01942,CUS01942,,,,,,,,3,,,,,,,
CUS01943,CUS01943,,,,,,,,3,,,,,,,
CUS01944,CUS01944,,,,,,,,3,,,,,,,
CUS01945,CUS01945,,,,,,,,3,,,,,,,
CUS01946,CUS01946,,,,,,,,3,,,,,,,
CUS01947,CUS01947,,,,,,,,3,,,,,,,
CUS01948,CUS01948,,,,,,,,3,,,,,,,
CUS01949,CUS01949,,,,,,,,3,,,,,,,
CUS01950,CUS01950,,,,,,,,3,,,,,,,
CUS01951,CUS01951,,,,,,,,3,,,,,,,
CUS01952,CUS01952,,,,,,,,3,,,,,,,
CUS01953,CUS01953,,,,,,,,3,,,,,,,
CUS01954,CUS01954,,,,,,,,3,,,,,,,
CUS01955,CUS01955,,,,,,,,3,,,,,,,
CUS01956,CUS01956,,,,,,,,3,,,,,,,
CUS01957,CUS01957,,,,,,,,3,,,,,,,
CUS01958,CUS01958,,,,,,,,3,,,,,,,
CUS01959,CUS01959,,,,,,,,3,,,,,,,
CUS01960,CUS01960,,,,,,,,3,,,,,,,
CUS01961,CUS01961,,,,,,,,3,,,,,,,
CUS01962,CUS01962,,,,,,,,3,,,,,,,
CUS01963,CUS01963,,,,,,,,3,,,,,,,
CUS01964,CUS01964,,,,,,,,3,,,,,,,
CUS01965,CUS01965,,,,,,,,3,,,,,,,
CUS01966,CUS01966,,,,,,,,3,,,,,,,
CUS01967,CUS01967,,,,,,,,3,,,,,,,
CUS01968,CUS01968,,,,,,,,3,,,,,,,
CUS01969,CUS01969,,,,,,,,3,,,,,,,
CUS01970,CUS01970,,,,,,,,3,,,,,,,
CUS01971,CUS01971,,,,,,,,3,,,,,,,
CUS01972,CUS01972,,,,,,,,3,,,,,,,
CUS01973,CUS01973,,,,,,,,3,,,,,,,
CUS01974,CUS01974,,,,,,,,3,,,,,,,
CUS01975,CUS01975,,,,,,,,3,,,,,,,
CUS01976,CUS01976,,,,,,,,3,,,,,,,
CUS01977,CUS01977,,,,,,,,3,,,,,,,
CUS01978,CUS01978,,,,,,,,3,,,,,,,
CUS01979,CUS01979,,,,,,,,3,,,,,,,
CUS01980,CUS01980,,,,,,,,3,,,,,,,
CUS01981,CUS01981,,,,,,,,3,,,,,,,
CUS01982,CUS01982,,,,,,,,3,,,,,,,
CUS01983,CUS01983,,,,,,,,3,,,,,,,
CUS01984,CUS01984,,,,,,,,3,,,,,,,
CUS01985,CUS01985,,,,,,,,3,,,,,,,
CUS01986,CUS01986,,,,,,,,3,,,,,,,
CUS01987,CUS01987,,,,,,,,3,,,,,,,
CUS01988,CUS01988,,,,,,,,3,,,,,,,
CUS01989,CUS01989,,,,,,,,3,,,,,,,
CUS01990,CUS01990,,,,,,,,3,,,,,,,
CUS01991,CUS01991,,,,,,,,3,,,,,,,
CUS01992,CUS01992,,,,,,,,3,,,,,,,
CUS01993,CUS01993,,,,,,,,3,,,,,,,
CUS01994,CUS01994,,,,,,,,3,,,,,,,
