"Product Code","Product Name",Variant,Expected,Counted
10030,"Women Shirt",,-171.0000,
10031,"Black dress",,-1.0000,
10032,"White dress",,-223.0000,
10033,Romper,,-12.0000,
10034,"White lace dress",,-2.0000,
10035,"bomber jacket",,-22.0000,
10036,"Female SKirt",,-39.0000,
10037,"Women jean",,-22.0000,
10038,"Jacket BOmber",,-17.0000,
10039,"Adidas set",,-6.0000,
10040,"white top",,-21.0000,
10041,"monochrome shirt",,-56.0000,
10042,"women tee / tank",,-352.0000,
10043,"Dope Tee",,-60.0000,
10044,"Knit jacket",,-5.0000,
100447,"hoodie oversized",,-30.0000,
10045,"stripe tee",,-230.0000,
10046,"W & B shirt",,-71.0000,
100467,dress,,-41.0000,
10047,"florals kirt",,-242.0000,
100474,"short jean",,-8.0000,
100475,"simpson denim jean",,-69.0000,
100477,wallet,,-2.0000,
1004777,"unisex sweater",,98.0000,
10048,"lace shirt",,-34.0000,
100484,"army jacket",,-11.0000,
10049,skirt,,-22.0000,
10050,"rose tee",,-178.0000,
10051,"Denim jacket",,-30.0000,
10052,Tank,,-61.0000,
10053,"smile tee",,-126.0000,
10054,Jacket,,-5.0000,
100547,bikini,,73.0000,
10055,"Swag Tank top",,-56.0000,
100555,"white blouse",,-26.0000,
1005557,"comfy pant",,-15.0000,
10056,"crop top",,-4.0000,
10057,"cat crop top",,-5.0000,
1005797,"Pretty Floral Cold Shoulder Smock Mini Dress",,-10.0000,
10058,"white shirt",,-20.0000,
100588,plaidjacket,,-5.0000,
100589,"tote bag",,-5.0000,
10059,dress,,-184.0000,
10060,"velvet dress",,-2.0000,
10061,"long velvet skirt",,-1.0000,
10062,"short aztec skirt",,-157.0000,
10063,"bra / brallete",,-103.0000,
10064,"off shoulder top",,-41.0000,
100655,"bomber jacket",,-17.0000,
10066,"stripe tshirt",,-130.0000,
10067,"Belif shirt",,-108.0000,
10068,"Daisy jacket",,-3.0000,
10069,"grey sweater",,-10.0000,
10070,"stripe shirt",,-86.0000,
10071,"x cross shirt",,-16.0000,
10072,"bikini / swimwear",,-28.0000,
10073,"bikini / swimwear",,-9.0000,
10074,"velvet dress",,-33.0000,
10076,"Hero shirt",,-4.0000,
10077,"long knit tee",,-32.0000,
100777,blouse,,-283.0000,
10078,"red tank",,-27.0000,
100785,special,,-11.0000,
1007874,jean,,-20.0000,
100788,"graphic tee",,-35.0000,
1007882,"why so serious jacket",,-11.0000,
10079,"velvet jumpsuit",,-1.0000,
10080,"bra set",,-6.0000,
10081,"mafia crop top",,-15.0000,
10082,"plaid shirt",,-12.0000,
10083,"white tee",,-16.0000,
10084,"white tank top",,-13.0000,
100845,"stripe tshirt",,-42.0000,
10085,hoodie,,-8.0000,
100854,"graphic tee",,-21.0000,
10086,"two piece swag tee",,-6.0000,
10087,"plaid jacket",,-3.0000,
100874,"stripe tshirt",,-271.0000,
1008765,"girl graphic tee",,-13.0000,
100877,SHIRT,,-6.0000,
10088,"floral dress",,-186.0000,
100888,blouse,,-22.0000,
10089,"plaid jacket",,-186.0000,
100895,"denim jean",,92.0000,
10090,shirt,,-47.0000,
10091,skirt,,-4.0000,
10092,hoodie,,-182.0000,
10093,jacket,,-33.0000,
10094,"women clothes",,-1.0000,
10095,shirt,,-4.0000,
10096,bomber,,-1.0000,
10097,clothes,,-172.0000,
10098,clothes,,-48.0000,
10099,bag,,-29.0000,
10101,hoodie,,-122.0000,
101200,"off should",,-37.0000,
1012103,"Blue Ripped Raw Hem Denim Skorts",,-41.0000,
1015219,"Jersey Bomber Jacket with All Over Print",,-29.0000,
1018754,"Floral Print Lace Insert Skater Dress",,-15.0000,
1021,jacket,,-8.0000,
1021004,"Check Plaid Drop Shoulder Shirt",,-22.0000,
1024597,"Carpi Pencil Skirt",,-13.0000,
1040368,"Puff Sleeve and Cold Shoulder",,-15.0000,
1045687,"New Highwaist Jean",,-32.0000,
104703,"Black Faux Leather Lace Trim Cami Jacket",,-29.0000,
10715,"denim jumpsuit",,-29.0000,
1111,skirt,,-21.0000,
111111,"black  tank",,-51.0000,
1111111,shirt,,-38.0000,
11114,Dress,,-132.0000,
11120,"long denim jean",,-17.0000,
111411,shirt,,-147.0000,
11211,shirt,,-14.0000,
11214,jumpsuit,,-9.0000,
1125,shirt,,-63.0000,
11257,sweeter,,-2.0000,
11258,sweeter,,-12.0000,
11441,dress,,-5.0000,
1146,"long  jean",,-62.0000,
1154,sweater,,-13.0000,
115478,dress,,-1.0000,
11548,blosue,,-23.0000,
115484,"jacket karo",,-32.0000,
11634,jean,,-11.0000,
117574,jean,,-80.0000,
11786589,"Grey Batwing Cocoon Maxi Dress",,-17.0000,
12006,hodie,,-40.0000,
1202450,"Ripped Frayed Mini Denim Shorts",,-39.0000,
121221,"short jean",,-7.0000,
1212703," Ruffle Trim Zip Up Jersey Bomber Jacket",,-15.0000,
1221,hodie,,-4.0000,
122112,sweeter,,-7.0000,
12212,sweater,,-18.0000,
12257,"leaf jumpsuit",,-20.0000,
1227703," Laser Cutout A Line Skirt",,-19.0000,
1228710,"Navy Gingham V Back Crisscross Back Dress",,-14.0000,
1231112,"Floral silk dress",,3.0000,
1233,"leather skirt",,-29.0000,
12333,hoodie,,-46.0000,
123443321,Special,,10.0000,
123456,"Delivery Charge",,-1002.0000,
1234687,jeanshort,,-11.0000,
1235858,jean,,-62.0000,
123654,skirt,,-57.0000,
12367,skirt,,-87.0000,
1245234,"floral dress",,-7.0000,
124587,"mini leather skirt",,-24.0000,
1245874,"belt buckle",,-211.0000,
12523,"Mini colorful small transparent bag",,2.0000,
125235,"mochino pink set",,3.0000,
12526,dress,,-32.0000,
125415,sweater,,-127.0000,
12546,tanktop,,-150.0000,
12548,Dress,,-8.0000,
125488788,"denim jacket",,-24.0000,
12564,SHIRT,,-55.0000,
125698,"t shirt",,-734.0000,
125974,"Denim Mesh Skirt",,-12.0000,
12654,skirt,,-15.0000,
13001,"Black Raw Hem Denim Skirt",,-14.0000,
1307e,"Metallic Shirt & Pant",,-9.0000,
132878,short,,-173.0000,
13487,"pink hoodie leather jcket",,-8.0000,
136779,jcket,,-16.0000,
1368464,អាវខ្លីមានមួក,,-25.0000,
13707,"Black Mesh Insert Sweat Set",,-25.0000,
137387,belt,,-7.0000,
13974,dress,,-15.0000,
141411,jacket,,-13.0000,
1415,"knit strap tee",,-39.0000,
14177,snapback,,-83.0000,
142457,"oversized hoodie black and white",,-13.0000,
144411,blosue,,-4.0000,
144414,"mini leather skirt",,-1.0000,
14447,set,,-27.0000,
144477,jumsuit,,-9.0000,
14457,"jacket hq",,-11.0000,
1446,skirt,,-9.0000,
14477887," Pleated Drop-Waist Mini Skirt",,-14.0000,
14521,jacket,,-13.0000,
145478,"denim jacket",,-13.0000,
14562,"new shirt",,-91.0000,
145632,"short jean",,-9.0000,
1457,"stripe dress",,-17.0000,
145786," Denim Shorts",,-12.0000,
145788,"half cut shirt",,-9.0000,
14587,"floral dress",,-45.0000,
14587458,Brallete,,-32.0000,
146346,"two piece tshirt - dress style",,-19.0000,
1468,"foral dress short",,-28.0000,
146877,"uniqorn hoodie",,-14.0000,
14701,"Black Grid Box Pleated Skirt",,-22.0000,
14706,"Double V Neck Tank Top",,-21.0000,
147172,hoodie,,-26.0000,
147475,"basic pant",,-59.0000,
1475475,"blue stripe set",,-15.0000,
147587,"graphic tee",,-210.0000,
1477,"plaid off",,-12.0000,
1477624,"Crop top tie body",,-9.0000,
1477698,"cute middy dress",,-8.0000,
14788,plaidjacket,,-5.0000,
14844,"sheer Yikaishi jacket",,-40.0000,
14865676,jacket,,-6.0000,
148764,អាវចងខ្សែរក,,-21.0000,
15026,shirt,,-36.0000,
152353,"new arrivals 2017 jumpsuit long",,-16.0000,
152357,"Sheer bomber jacket made in Hong kong",,-16.0000,
15323,"denim skirt",,-91.0000,
15387657,"flovy dress",,-36.0000,
1541,"shirt sacj jak",,-31.0000,
15438,"Short Floral dress",,-25.0000,
15452,tee,,-44.0000,
154548,skirt,,-16.0000,
15456,bodysuit,,-4.0000,
15457,jacket,,-26.0000,
15465,sweater,,-26.0000,
1547,midiskirt,,-9.0000,
15471,glasses,,-174.0000,
15475147,"Denim Short",,-15.0000,
15478,blouse,,-37.0000,
154788,Bra,,-28.0000,
1548,bra,,-10.0000,
154842,blouse,,-32.0000,
154878,"long  jean",,-12.0000,
154884,"crop top",,-35.0000,
1554,brs,,-15.0000,
1558788,"Foral Romper",,-54.0000,
156345,"blue sheer two piece skirt",,1.0000,
15648,"shirt karo",,-29.0000,
156783,"strapfull tee",,-3.0000,
15699,hodie,,-248.0000,
15847,"grey denim jean",,-25.0000,
15863,tee,,-33.0000,
1587456,"denim jean",,-29.0000,
1595221,"short jean",,-21.0000,
15965,"eye tee",,-30.0000,
159867,short,,-11.0000,
159872,hodie,,-26.0000,
161207701," Drawstring Waist Shorts",,-2.0000,
161215,"stripe blouse from baby women",,-29.0000,
16387,hoodie,,-221.0000,
16387437,"bow fishnet stocking short version",,-147.0000,
16405," Stripe Trim Bodycon Dress",,-22.0000,
164401,"long-sleeved floral dress",,-28.0000,
164686,blouse,,-9.0000,
164687,totbag,,-9.0000,
1654387,"pink zip jacket",,-19.0000,
165738,reddress,,-8.0000,
16574687,"red dress",,-13.0000,
16586,"knit tank",,-18.0000,
166359w,"leather jacket",,-9.0000,
1666,"Pink Set",,-10.0000,
1683438,"Long Black Jean",,-28.0000,
16876,"basic tank top",,-171.0000,
170323101,"Bluer Back Denim Short",,-15.0000,
170405002," Frayed Hem Denim Shorts",,-12.0000,
170407202,"Front A Line Denim Skirt",,-10.0000,
170419201,"Contrast Mesh Raw Hem Denim Shorts",,-20.0000,
1743787,Bomber,,-12.0000,
175448,"cute floral off shoulder mid crop",,-19.0000,
1767,"fishnet pearl stocking sock",,-23.0000,
176784,"basic off s",,-30.0000,
17702,"V Neck Cami Dress",,-128.0000,
17704,"Belted Wrap Dress",,-9.0000,
18268388,"Long Denim Jean by Japan Kalan@mi",,-9.0000,
185745,"stripe blouse",,3.0000,
186MEN,"MEN SHIRT",,-28.0000,
18903,"PU Crossbody Saddle Bag With Chain",,-5.0000,
18CE,"bomber jacket",,-19.0000,
19003,"Tartan Plaid Tie Front Set",,-9.0000,
1white," Cold Shoulder Tee",,-23.0000,
20001,"SWAG M top",,-33.0000,
20002,"SWAG M tee",,-53.0000,
20003,"SWAG M jacket",,-49.0000,
20004,"SWAG M jacket",,-46.0000,
20005,"SWAG M pant",,-95.0000,
20006,"SWAG M pant",,-67.0000,
20007,"SWAG M pant",,-25.0000,
20008,"SWAG M sweater",,-1.0000,
20009,"SWAG M  tee",,-22.0000,
20010,"SWAG M shirt",,-36.0000,
20011,"SWAG M jacket",,-3.0000,
20012,"SWAG M jacket",,-27.0000,
20013,"SWAG M pant",,-10.0000,
20014,"SWAG M sweater",,-18.0000,
20015,"SWAG M sweater",,-12.0000,
20016,"SWAG M jean",,-35.0000,
20017,"SWAG M hoodie",,-56.0000,
20018,"SWAG M sweater",,-5.0000,
20019,"SWAG M jacket",,-7.0000,
20020,"SWAG M tee",,-18.0000,
20021,"SWAG M shirt",,-26.0000,
20022,"SWAG M pant",,-5.0000,
20023,"SWAG M pant",,-15.0000,
20024,"Men shirt",,-51.0000,
20025,"Men hoodie",,-11.0000,
20026,"Men tee",,-18.0000,
20027,"3 Stripe shirt",,-7.0000,
20028,"Camo M pant",,-14.0000,
20029,"M jean",,-14.0000,
20030,"White shirt M",,-8.0000,
20031,"Bomber white",,-4.0000,
20032,"Ombre Sweater male",,-8.0000,
20033,"Aztec Sweter",,-4.0000,
20034,"Jacket Male",,-12.0000,
20035,"Para Leg Pant",,-121.0000,
20036,"Male Jean",,-17.0000,
20037,"Male Hoodie",,-35.0000,
20038,"Stripe M shirt",,-3.0000,
20039,"Stripe Blue tee",,-13.0000,
20040,"Orange Sweater",,-38.0000,
20041,"polo men shirt",,-4.0000,
20042,jacket,,-4.0000,
20043,"male stripe polo shirt",,-4.0000,
20047,bikini,,84.0000,
2012,dress,,-12.0000,
20121,jacket,,-10.0000,
20123,"cute floral mid pant",,-31.0000,
2013,"eam black",,-7.0000,
20135,jacket,,-26.0000,
20181,dress,,-6.0000,
20310,"long pant",,-8.0000,
2034,skirt,,-4.0000,
2035,"short black",,-6.0000,
20358,jumsuit,,-24.0000,
205703,"Embellished Shirred Sleeve Bomber Jacket",,-13.0000,
2065687,"Sheer Maxi Dress",,-8.0000,
20704," Plaid Knot Front Long Blouse",,-44.0000,
2136847,tee,,-72.0000,
213704,"Plunge Neck Crisscross Back High Slit Wrap Cami Dress",,-20.0000,
2144756,"heart tshirt",,-28.0000,
2145234,shirt,,-51.0000,
2146643,hoodie,,-13.0000,
21523,"Oversized Blue Hoodie",,4.0000,
215425,dress,,-13.0000,
215450,"Blue Bleach Wash Roll Hem Skinny Jeans",,-47.0000,
215487,hate,,-154.0000,
217451,"Black Buttoned And Lace Up Waist Ripped Skinny Jeans",,-37.0000,
21876,"the red stripe pant",,-12.0000,
221450,"Frayed Raw Hem Denim Shorts",,-24.0000,
22221,blouse,,-11.0000,
2222222,shirt,,-135.0000,
22223,jacket,,-14.0000,
224104,"Grey High Low Marled T-shirt",,-21.0000,
224703,"White Caged Neck Bodycon Dress",,-13.0000,
2254,shirt,,-14.0000,
22540,dress,,-2.0000,
22544,crobtop,,-30.0000,
22545,"denim jacket",,-4.0000,
2254911,jacket,,-33.0000,
225498,jacket,,-69.0000,
225847,"set band w",,-5.0000,
22587,shirt,,-21.0000,
225887,skirt,,-9.0000,
226544,jacket,,-7.0000,
227708,"Off The Shoulder Embroidered Flower",,-18.0000,
22870," Off The Shoulder Tunic Top",,-38.0000,
229587,skirt,,-1.0000,
23001,"Blue Drawstring Waist Tape Detail Cuffed Jeans",,-25.0000,
23012,shirt,,-19.0000,
23015,"long slik dress",,-17.0000,
230710," Print Short Sleeve Slub T-shirt",,-31.0000,
23101," Denim Skirt",,-51.0000,
23234,"three dimentional colorful small transparent bag",,0.0000,
2325,"dress whith",,-23.0000,
2332,"short jean",,-78.0000,
23343,"black short with belt by baby women",,-11.0000,
234242,tanktop,,-18.0000,
234534,dress,,-3.0000,
235231,"Mesh Jacket",,-25.0000,
23562,"graphic tee",,-28.0000,
235634,"Graphic Print Tee from Korea",,-14.0000,
2357324,"denim jean bleach wash",,-17.0000,
2438,"half botton up splaid shirt",,-16.0000,
24523,"vintage unisex tee mixxmix",,-17.0000,
2456786,"Denim Short",,-53.0000,
245736,"denim black skirt",,-13.0000,
245758,"Stripe tee",,-71.0000,
2458654,jean,,-551.0000,
247587,"Two Piece Mesh Dress",,-23.0000,
2478,tee,,-40.0000,
24785678,"t shirt female loose short-sleeved student backing shirt",,-429.0000,
248711,"HongKong AAA Denim Jean",,-24.0000,
250163,shirt,,-10.0000,
25036,"mini skirt",,-114.0000,
2506,"short jean",,-26.0000,
251031,dress,,-8.0000,
251447,"set star",,-6.0000,
251545,shirt,,-42.0000,
25213,"tank  top",,-12.0000,
2522,"short sleeve T shirt women",,-2813.0000,
252221,"swag shirt",,-9.0000,
25234,"basic off shoulder",,-20.0000,
2525,Tee,,-154.0000,
25254,shirt,,-29.0000,
25342,"new short",,-80.0000,
253465,"bomber blue mix white jacket",,-40.0000,
25360,ring,,-24.0000,
25361,"long tshirt",,-16.0000,
2541854,shirt,,-68.0000,
2545,kimono,,-4.0000,
25455,set,,-33.0000,
254785,"basic bra",,-294.0000,
254808,"3 piece dress",,84.0000,
254858,shirt,,-4.0000,
25487,set,,-19.0000,
254877,"stripe blouse",,-24.0000,
25541,jean,,-36.0000,
255416,shirt,,-26.0000,
2554648,romper,,-24.0000,
25643,"Long Denim Jean",,-19.0000,
256769,"Small Mini Bag",,-15.0000,
2567788,"denim jean",,-43.0000,
25698,hate,,-5.0000,
2574675,"Black Vintage Tee",,-11.0000,
258417,"Denim Jean",,-15.0000,
25847,shirt,,-130.0000,
2586,"eam black",,-3.0000,
25874,hate,,-6.0000,
258799,"jean b",,-8.0000,
25885487,blouse,,-21.0000,
25887,shirt,,-213.0000,
25896,"rose tee",,-20.0000,
258974,shirt,,-53.0000,
264578,"Vintage Wish Tee",,-46.0000,
265632,"floral hghwaist pant",,-12.0000,
26702,"Black Zip Up Hooded Fishnet Jacket",,-28.0000,
27302," Buckled Skinny Wrap Belt",,-308.0000,
2742857,"Off shoulder dress",,-9.0000,
27567998,"big leather denim jacket",,-17.0000,
275687,"Roll Hem Distressed Jeans",,-22.0000,
275689,"Plaid Flannel Shirt",,-14.0000,
