Product Code,Product Name,Variant,Expected,Counted
"BG0G6038","BG0G6038","","1.0000","0"
"BG0G6041","BG0G6041","","4.0000","0"
"BG0G6050","BG0G6050","","0.0000","0"
"BG0G612","BG0G612","","0.0000","0"
"BG0G636","BG0G636","","0.0000","0"
"BG0G645","BG0G645","","0.0000","0"
"BG0G8078","BG0G8078","","0.0000","0"
"BG0G8084","BG0G8084","","0.0000","0"
"BG0G8123","BG0G8123","","1.0000","0"
"BG0G881","BG0G881","","3.0000","0"
"BG0G974","BG0G974","","1.0000","0"
"BG0G983","BG0G983","","1.0000","0"
"BG0GA513","BG0GA513","","18.0000","0"
"BG0GF613","BG0GF613","","0.0000","0"
"BG0GG038","BG0GG038","","0.0000","0"
"BG0P6046","BG0P6046","","0.0000","0"
"BG0P8123","BG0P8123","","0.0000","0"
"BG0P881","BG0P881","","0.0000","0"
"BG0PG615","BG0PG615","","0.0000","0"
"BG0R1701","BG0R1701","","1.0000","0"
"BG0R5182","BG0R5182","","1.0000","0"
"BG0S525","BG0S525","","0.0000","0"
"BG0S8084","BG0S8084","","0.0000","0"
"BG0S887","BG0S887","","5.0000","0"
"BG0W1106","BG0W1106","","0.0000","0"
"BG0W1701","BG0W1701","","1.0000","0"
"BG0W1703","BG0W1703","","0.0000","0"
"BG0W6046","BG0W6046","","0.0000","0"
"BG0W8039","BG0W8039","","0.0000","0"
"BG0W8123","BG0W8123","","1.0000","0"
"BG0W8137","BG0W8137","","0.0000","0"
"BG0W971","BG0W971","","0.0000","0"
"BG0W999","BG0W999","","0.0000","0"
"BG0WC6029","BG0WC6029","","1.0000","0"
"BGBB1032","BGBB1032","","0.0000","0"
"BGBB1056","BGBB1056","","0.0000","0"
"BGBB1069","BGBB1069","","3.0000","0"
"BGBB1701","BGBB1701","","1.0000","0"
"BGBB1703","BGBB1703","","0.0000","0"
"BGBB1707","BGBB1707","","0.0000","0"
"BGBB2006","BGBB2006","","0.0000","0"
"BGBB2879","BGBB2879","","4.0000","0"
"BGBB396","BGBB396","","4.0000","0"
"BGBB5088","BGBB5088","","6.0000","0"
"BGBB5182","BGBB5182","","1.0000","0"
"BGBB6028","BGBB6028","","4.0000","0"
"BGBB6041","BGBB6041","","2.0000","0"
"BGBB6046","BGBB6046","","0.0000","0"
"BGBB6050","BGBB6050","","0.0000","0"
"BGBB636","BGBB636","","1.0000","0"
"BGBB645","BGBB645","","4.0000","0"
"BGBB8082","BGBB8082","","0.0000","0"
"BGBB8086","BGBB8086","","8.0000","0"
"BGBB8137","BGBB8137","","0.0000","0"
"BGBB8138","BGBB8138","","0.0000","0"
"BGBB881","BGBB881","","1.0000","0"
"BGBB887","BGBB887","","0.0000","0"
"BGBB889","BGBB889","","10.0000","0"
"BGBB983","BGBB983","","0.0000","0"
"BGBBBP003","BGBBBP003","","0.0000","0"
"BGBBC2017","BGBBC2017","","5.0000","0"
"BGBBC6029","BGBBC6029","","0.0000","0"
"BGBBE3572","BGBBE3572","","13.0000","0"
"BGBBF613","BGBBF613","","0.0000","0"
"BGBP001","BGBP001","","0.0000","0"
"BGBP002","BGBP002","","0.0000","0"
"BGBP004","BGBP004","","0.0000","0"
"BGBP005","BGBP005","","0.0000","0"
"BGBR0079","BGBR0079","","0.0000","0"
"BGBR2037","BGBR2037","","6.0000","0"
"BGBR237","BGBR237","","0.0000","0"
"BGDB156","BGDB156","","0.0000","0"
"BGDB719","BGDB719","","0.0000","0"
"BGBBB59","BGBBB59","","0.0000","0"
"BGDG2006","BGDG2006","","0.0000","0"
"BGGG1703","BGGG1703","","1.0000","0"
"BGGG2037","BGGG2037","","0.0000","2"
"BGGG2602","BGGG2602","","0.0000","1"
"BGGG2879","BGGG2879","","4.0000","1"
"BGGG5182","BGGG5182","","5.0000","1"
"BGGG6028","BGGG6028","","3.0000","0"
"BGGGA513","BGGGA513","","51.0000","0"
"BGGGAF613","BGGGAF613","","0.0000","2"
"BGGO887","BGGO887","","2.0000","0"
"BGPP4106","BGPP4106","","0.0000","1"
"BGPP511","BGPP511","","17.0000","0"
"BG0PF613","BG0PF613","","0.0000","0"
"BGPPXM05","BGPPXM05","","0.0000","0"
"BRBP006","BRBP006","","0.0000","0"
"BG002714","BG002714","","0.0000","0"
"BG002900","BG002900","","6.0000","0"
"BG005159","BG005159","","4.0000","0"
"BG0B667","BG0B667","","6.0000","0"
"BG0BA513","BG0BA513","","14.0000","0"
"BG0BC2017","BG0BC2017","","5.0000","0"
"BG0BF613","BG0BF613","","0.0000","0"
"BG0PA513","BG0PA513","","3.0000","0"
"BG0R667","BG0R667","","3.0000","0"
"BG0R881","BG0R881","","0.0000","0"
"BGBB0079","BGBB0079","","0.0000","0"
"BGBB667","BGBB667","","9.0000","0"
"BGBBA513","BGBBA513","","10.0000","0"
"BGBBT619","BGBBT619","","7.0000","0"
"BGDB667","BGDB667","","6.0000","0"
"BGDBA513","BGDBA513","","0.0000","0"
"BGPP8086","BGPP8086","","3.0000","1"
"BG0B889","BG0B889","","10.0000","0"
"BG0GJ171","BG0GJ171","","0.0000","0"
"BGBRJ171","BGBRJ171","","1.0000","0"
"BGBBJ171","BGBBJ171","","1.0000","0"
"BG0B0577","BG0B0577","","1.0000","0"
"BGBB0577","BGBB0577","","1.0000","0"
"BG00J172","BG00J172","","-16.0000","0"
"BGBRJ173","BGBRJ173","","6.0000","0"
"BGBBJ173","BGBBJ173","","1.0000","0"
"BG008146B","BG008146B","","15.0000","0"
"BG008146S","BG008146S","","5.0000","0"
"BG0P8147","BG0P8147","","0.0000","0"
"BG0R8147","BG0R8147","","0.0000","0"
"BGBB8147","BGBB8147","","0.0000","0"
"BG0G8150","BG0G8150","","2.0000","0"
"BG0W8150","BG0W8150","","0.0000","0"
"BG0P511","BG0P511","","64.0000","0"
"BGPPA513","BGPPA513","","8.0000","1"
"BGG0A513","BGG0A513","","14.0000","0"
"BGDRA513","BGDRA513","","-16.0000","0"
"BG0G511","BG0G511","","3.0000","0"
"BGBBA5128","BGBBA5128","","8.0000","0"
"BG0PA5128","BG0PA5128","","12.0000","0"
"BGGG6171","BGGG6171","","18.0000","1"
"BGBB6171","BGBB6171","","0.0000","0"
"BG0B1139","BG0B1139","","13.0000","0"
"BG00174","174 BAG","","6.0000","0"
"BGBR175","175 BROWN BAG","","5.0000","0"
"BG0R175","175 RED BAG","","1.0000","0"
"BGDB175","175 DARK BROWN BAG","","7.0000","0"
"BGBB175","175 BLACK BAG","","6.0000","0"
"BG0R502","502 RED BAG","","4.0000","0"
"BGBR502","502 BROWN BAG","","4.0000","0"
"BGBB502","502 BLACK BAG","","8.0000","0"
"BG0G176","176 GRAY BAG","","7.0000","0"
"BGBB176","176 BLACK BAG","","6.0000","0"
"BGGG176","176 GREEN BAG","","9.0000","0"
"BG0R990","990 RED BAG","","-28.0000","0"
"BGBB990","990 BLACK BAG","","7.0000","0"
"BG0R8833","8833 RED BAG","","-9.0000","0"
"BGBB8833","8833 BLACK BAG","","8.0000","0"
"BGBR5017","5017 BROWN BAG","","-10.0000","0"
"BGBB5017","5017 BLACK BAG","","9.0000","0"
"BG001997","1997 BAG","","10.0000","0"
"BGBR70911","70911 BROWN BAG","","10.0000","0"
"BGBE70911","70911 BLUE BAG","","10.0000","0"
"BGBB70911","70911 BLACK BAG","","10.0000","0"
"BG00C2785","C2785 BAG","","8.0000","0"
"BG001999","1999 BAG","","20.0000","0"
"BGBR1998","1998 BROWN BAG","","10.0000","0"
"BGGG1998","19998 GREEN BAG","","10.0000","1"
"BGBB1998","1998 BLACK BAG","","10.0000","0"
"BG001996","1996 BAG","","10.0000","0"
